1981-08-29,International Day against Nuclear Tests,United Nations observance
1981-08-30,International Day of the Victims of Enforced Disappearances,United Nations observance
1981-08-31,International Overdose Awareness Day,Worldwide observance
1981-09-04,World Sexual Health Day,Worldwide observance
1981-09-05,International Day of Charity,United Nations observance
1981-09-07,Labor Day,National holiday
1981-09-08,International Literacy Day,United Nations observance
1981-09-09,California Admission Day,Local observance
1981-09-10,World Suicide Prevention Day,United Nations observance
1981-09-11,Patriot Day,Observance
1981-09-12,International Day for South-South Cooperation,United Nations observance
1981-09-12,Carl Garner Federal Lands Cleanup Day,Observance
1981-09-13,International Programmers' Day,Worldwide observance
1981-09-13,National Grandparents Day,Observance
1981-09-14,Rosh Hashana,State holiday
1981-09-14,Rosh Hashana,Jewish holiday
1981-09-15,International Day of Democracy,United Nations observance
1981-09-16,International Day for the Preservation of the Ozone Layer,United Nations observance
1981-09-17,Constitution Day and Citizenship Day,Observance
1981-09-18,National POW/MIA Recognition Day,Observance
1981-09-19,International Talk Like a Pirate Day,Worldwide observance
1981-09-21,International Day of Peace,United Nations observance
1981-09-22,Emancipation Day,Local observance
1981-09-23,Yom Kippur,State holiday
1981-09-23,Yom Kippur,Jewish holiday
1981-09-23,September equinox,Season
1981-09-23,International Celebrate Bisexuality Day,Worldwide observance
1981-09-24,Eid al-Adha,Muslim
1981-09-24,World Maritime Day,United Nations observance
1981-09-25,Native Americans' Day,Local observance
1981-09-26,World Day against Trafficking Persons,United Nations observance
1981-09-26,International Day for the Total Elimination of Nuclear Weapons,United Nations observance
1981-09-27,World Tourism Day,United Nations observance
1981-09-27,Gold Star Mother's Day,Observance
1981-09-28,First Day of Sukkot,Jewish holiday
1981-09-28,World Rabies Day,United Nations observance
1981-09-29,World Heart Day,United Nations observance
1981-10-01,International Day of Older Persons,United Nations observance
1981-10-01,World Vegetarian Day,Worldwide observance
1981-10-02,International Day of Non-Violence,United Nations observance
1981-10-04,Feast of St Francis of Assisi,Christian
1981-10-04,Last Day of Sukkot,Jewish holiday
1981-10-05,Shmini Atzeret,Jewish holiday
1981-10-05,World Teachers' Day,United Nations observance
1981-10-05,World Habitat Day,United Nations observance
1981-10-05,Child Health Day,Observance
1981-10-06,Simchat Torah,Jewish holiday
1981-10-07,World Cerebral Palsy Day,Worldwide observance
1981-10-08,World Sight Day,United Nations observance
1981-10-09,World Post Day,United Nations observance
1981-10-09,Leif Erikson Day,Observance
1981-10-10,World Mental Health Day,United Nations observance
1981-10-11,International Day of the Girl Child,United Nations observance
1981-10-12,Columbus Day,Local observance
1981-10-12,Columbus Day,National holiday
1981-10-12,Native Americans' Day,Local observance
1981-10-12,Indigenous People's Day,Local observance
1981-10-14,International Day for Natural Disaster Reduction,United Nations observance
1981-10-15,Muharram,Muslim
1981-10-15,International Day of Rural Women,United Nations observance
1981-10-15,White Cane Safety Day,Observance
1981-10-16,World Food Day,United Nations observance
1981-10-16,Boss's Day,Observance
1981-10-17,International Day for the Eradication of Poverty,United Nations observance
1981-10-18,Alaska Day,State holiday
1981-10-19,Alaska Day observed,State holiday
1981-10-24,United Nations Day,United Nations observance
1981-10-24,World Development Information Day,United Nations observance
1981-10-27,World Day for Audiovisual Heritage,United Nations observance
1981-10-29,World Stroke Day,Worldwide observance
1981-10-30,Nevada Day,State holiday
1981-10-31,Halloween,Observance
1981-11-01,All Saints' Day,Christian
1981-11-01,Daylight Saving Time ends,Clock change/Daylight Saving Time
1981-11-01,World Vegan Day,Worldwide observance
1981-11-02,All Souls' Day,Christian
1981-11-02,International Day to End Impunity for Crimes against Journalists,United Nations observance
1981-11-03,Election Day,State holiday
1981-11-06,International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,United Nations observance
1981-11-10,World Science Day for Peace and Development,United Nations observance
1981-11-11,Veterans Day,National holiday
1981-11-11,Diwali/Deepavali,Observance
1981-11-12,World Pneumonia Day,United Nations observance
1981-11-13,Friday the 13th,Worldwide observance
1981-11-14,World Diabetes Day,United Nations observance
1981-11-15,World Day of Remembrance for Road Traffic Victims,United Nations observance
1981-11-16,International Day for Tolerance,United Nations observance
1981-11-17,World Prematurity Day,Worldwide observance
1981-11-19,World Philosophy Day,United Nations observance
1981-11-19,World Toilet Day,United Nations observance
1981-11-19,International Men's Day,Worldwide observance
1981-11-20,Universal Children's Day,United Nations observance
1981-11-20,Africa Industrialization Day,United Nations observance
1981-11-21,World Television Day,United Nations observance
1981-11-25,International Day for the Elimination of Violence against Women,United Nations observance
1981-11-26,Thanksgiving Day,National holiday
1981-11-27,Robert E Lee's Birthday,State holiday
1981-11-27,Presidents' Day,State holiday
1981-11-27,Lincoln's Birthday/Lincoln's Day,State holiday
1981-11-27,Black Friday,State holiday
1981-11-27,American Indian Heritage Day,State holiday
1981-11-29,First Sunday of Advent,Christian
1981-11-29,International Day of Solidarity with the Palestinian People,United Nations observance
1981-11-30,Cyber Monday,Observance
1981-12-01,World AIDS Day,United Nations observance
1981-12-02,International Day for the Abolition of Slavery,United Nations observance
1981-12-03,International Day of Persons with Disabilities,United Nations observance
1981-12-05,International Volunteer Day for Economic and Social Development,United Nations observance
1981-12-05,World Soil Day,United Nations observance
1981-12-06,St Nicholas' Day,Observance
1981-12-07,Chanukah/Hanukkah (first day),Jewish holiday
1981-12-07,International Civil Aviation Day,United Nations observance
1981-12-07,Pearl Harbor Remembrance Day,Observance
1981-12-08,Feast of the Immaculate Conception,Christian
1981-12-09,International Anti-Corruption Day,United Nations observance
1981-12-10,Human Rights Day,United Nations observance
1981-12-11,International Mountain Day,United Nations observance
1981-12-12,Feast of Our Lady of Guadalupe,Observance
1981-12-14,Last Day of Chanukah,Jewish holiday
1981-12-17,Pan American Aviation Day,Observance
1981-12-17,Wright Brothers Day,Observance
1981-12-18,International Migrants Day,United Nations observance
1981-12-18,Arabic Language Day,United Nations observance
1981-12-20,International Human Solidarity Day,United Nations observance
1981-12-22,December Solstice,Season
1981-12-24,The Prophet's Birthday,Muslim
1981-12-24,Christmas Eve,State holiday
1981-12-24,Christmas Eve,Cristian Observance
1981-12-24,Washington's Birthday,State holiday
1981-12-25,Christmas Day,National holiday
1981-12-26,Kwanzaa (until Jan 1),Observance
1981-12-26,Day After Christmas Day,Observance
1981-12-26,Day After Christmas Day,State holiday
1981-12-31,New Year's Eve,Observance
1981-12-31,New Year's Eve,State holiday
1982-01-01,New Year's Day,National holiday
1982-01-03,The Prophet's Birthday,Muslim
1982-01-04,World Braille Day,Worldwide observance
1982-01-06,Epiphany,Christian
1982-01-07,Orthodox Christmas Day,Orthodox
1982-01-07,International Programmers' Day,Worldwide observance
1982-01-13,Stephen Foster Memorial Day,Observance
1982-01-14,Orthodox New Year,Orthodox
1982-01-16,Lee Jackson Day,State holiday
1982-01-18,World Religion Day,Worldwide observance
1982-01-19,Martin Luther King Day,National holiday
1982-01-19,Robert E Lee's Birthday,State holiday
1982-01-19,Robert E Lee's Birthday,State holiday
1982-01-19,Confederate Memorial Day,State holiday
1982-01-19,Idaho Human Rights Day,State holiday
1982-01-19,Civil Rights Day,State holiday
1982-01-25,World Leprosy Day,Worldwide observance
1982-01-26,International Customs Day,Worldwide observance
1982-01-27,International Day of Commemoration in Memory of the Victims of the Holocaust,United Nations observance
1982-01-27,e-Day,Worldwide observance
1982-01-29,Kansas Day,Observance
1982-02-01,National Freedom Day,Observance
1982-02-02,World Wetlands Day,Worldwide observance
1982-02-02,Groundhog Day,Observance
1982-02-04,Tu Bishvat/Tu B'Shevat,Jewish holiday
1982-02-04,World Cancer Day,United Nations observance
1982-02-04,Rosa Parks Day,Local observance
1982-02-06,International Day of Zero Tolerance to Female Genital Mutilation,United Nations observance
1982-02-06,National Wear Red Day,Observance
1982-02-07,e-Day,Worldwide observance
1982-02-11,World Day of the Sick,Worldwide observance
1982-02-12,Lincoln's Birthday,State holiday
1982-02-12,Lincoln's Birthday,Local observance
1982-02-13,World Radio Day,United Nations observance
1982-02-13,Friday the 13th,Worldwide observance
1982-02-14,Valentine's Day,Observance
1982-02-15,Susan B Anthony's Birthday,Local observance
1982-02-16,Presidents' Day (Washington's Birthday),National holiday
1982-02-16,Daisy Gatson Bates Day,State holiday
1982-02-17,Shrove Tuesday/Mardi Gras,Local observance
1982-02-17,Shrove Tuesday/Mardi Gras,State holiday
1982-02-17,Shrove Tuesday/Mardi Gras,Observance
1982-02-18,Ash Wednesday,Christian
1982-02-19,Chinese New Year,Observance
1982-02-20,World Day of Social Justice,United Nations observance
1982-02-21,International Mother Language Day,United Nations observance
1982-02-28,Linus Pauling Day,Local observance
1982-03-01,Zero Discrimination Day,United Nations observance
1982-03-01,Self-injury Awareness Day,Worldwide observance
1982-03-01,St. David's Day,Observance
1982-03-02,Texas Independence Day,State holiday
1982-03-02,Casimir Pulaski Day,State holiday
1982-03-02,Read Across America Day,Observance
1982-03-03,World Wildlife Day,United Nations observance
1982-03-03,Town Meeting Day Vermont,State holiday
1982-03-05,Purim,Jewish holiday
1982-03-06,Employee Appreciation Day,Observance
1982-03-08,Daylight Saving Time starts,Clock change/Daylight Saving Time
1982-03-08,International Women's Day,United Nations observance
1982-03-12,World Kidney Day,Worldwide observance
1982-03-13,Friday the 13th,Worldwide observance
1982-03-14,Pi Day,Worldwide observance
1982-03-17,St. Patrick's Day,Observance
1982-03-17,Evacuation Day,State holiday
1982-03-20,March equinox,Season
1982-03-20,International Day of Happiness,United Nations observance
1982-03-21,International Day for the Elimination of Racial Discrimination,United Nations observance
1982-03-21,World Poetry Day,United Nations observance
1982-03-21,International Day of Nowruz,United Nations observance
1982-03-21,World Down Syndrome Day,United Nations observance
1982-03-21,International Day of Forests,United Nations observance
1982-03-22,World Water Day,United Nations observance
1982-03-23,World Meteorological Day,United Nations observance
1982-03-24,World Tuberculosis Day,United Nations observance
1982-03-24,International Day for the Right to the Truth concerning Gross Human Rights Violations and for the Dignity of Victims,United Nations observance
1982-03-25,International Day of Remembrance of Slavery Victims and the Transatlantic Slave Trade,United Nations observance
1982-03-25,International Day of Solidarity with Detained and Missing Staff Members,United Nations observance
1982-03-25,Maryland Day,Local observance
1982-03-26,Prince Jonah Kuhio Kalanianaole Day,State holiday
1982-03-28,Earth Hour,Worldwide observance
1982-03-29,Palm Sunday,Christian
1982-03-30,Seward's Day,State holiday
1982-03-31,César Chávez Day,State holiday
1982-04-01,April Fool's Day,Worldwide observance
1982-04-02,Maundy Thursday,Christian
1982-04-02,World Autism Awareness Day,United Nations observance
